ID,FILIALNAME,DATAT0,DATATF,TIPOMATERIAL,COD_MATERIAL,NOME_MATERIAL,UM,QTDE_SALDO_INIC,QTDE_SALDO_FINAL,QTDE_E_TOTAL,QTDE_S_TOTAL,QTDE_E_NF,QTDE_S_PAC,QTDE_E_INI_SD,QTDE_S_OUTR,QTDE_E_DEVOL,QTDE_S_PERDA,QTDE_E_INVENT,QTDE_S_INVENT,QTDE_E_3OS,QTDE_S_DEVOL,QTDE_S_3OS,VALOR_INIC,VALOR_FINAL,VALOR_E_TOTAL,VALOR_S_TOTAL,VALOR_E_NF,VALOR_S_PAC,VALOR_E_INI_SD,VALOR_S_OUTR,VALOR_E_DEVOL,VALOR_S_PERDA,VALOR_E_INVENT,VALOR_S_INVENT,VALOR_E_3OS,VALOR_S_DEVOL,VALOR_S_3OS
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,652867,EXTRATO ANANAS COMOSUS 5% FRASCO 100ML MEDICAMENTOS DE REFERÊNCIA,Frasco,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2084,6,2084,6,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,646570,ERITROMICINA 50MG/ML SUSPENSAO ORAL MEDICAMENTOS MANIPULADOS,Frasco,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,429,429,429,429,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,648830,ESCOPOLAMINA 0,75MG ENVELOPE 1G MEDICAMENTOS MANIPULADOS,Adesivo,691,608,0,83,0,76,0,0,0,7,0,0,0,0,0,14613,1,12857,84,0,1755,26,0,1607,23,0,0,0,148,03,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,649409,LEVOMEPROMAZINA 100MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,85,24,85,24,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,650215,LACTOBACILLUS ACIDOPHILUS 335MG CAPSULA MEDICAMENTOS DE REFERÊNCIA,Capsula,0,60,120,60,120,60,0,0,0,0,0,0,0,0,0,0,353,86,707,72,353,86,707,72,353,86,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,644468,LENALIDOMIDA(C3)  10MG CAIXA C/21 CAPS MEDICAMENTOS DE REFERÊNCIA,Caixa,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,33819,33819,33819,33819,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,647253,ACIDO ASCORBICO 1G COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,110,70,60,100,60,100,0,0,0,0,0,0,0,0,0,159,12,97,56,77,8,139,36,77,8,139,36,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,651429,LACTULOSE 667MG FRASCO 120ML MEDICAMENTOS SIMILARES,Frasco,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,137,34,137,34,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,646435,MAGNESIO (BIS-GLICINATO QUELADO) 200MG CAPSULA MEDICAMENTOS MANIPULADOS,Capsula,0,0,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,10,92,10,92,10,92,10,92,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,643869,HIDRALAZINA. (CLORIDRATO) 50MG DRAGEA MEDICAMENTOS DE REFERÊNCIA,Dragea,160,440,360,80,140,80,0,0,220,0,0,0,0,0,0,79,98,230,24,192,12,41,86,77,41,86,0,0,115,12,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,643875,DIVALPROATO DE SODIO. 250MG. COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,120,180,60,0,60,0,0,0,0,0,0,0,0,0,0,224,14,288,6,64,46,0,64,46,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,649406,CALCIO+ASSOCIACOES 400MG+ASSOCIACOES FRASCO 200ML MED REF,Frasco,11,4,2,9,2,9,0,0,0,0,0,0,0,0,0,521,98,186,6,84,46,419,84,84,46,419,84,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,644186,VITAMINA B12 500MCG CAPSULA MEDICAMENTOS MANIPULADOS,Capsula,46,11,24,59,24,59,0,0,0,0,0,0,0,0,0,110,4,24,89,48,133,51,48,133,51,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,650104,LEVOTIROXINA SODICA 50MCG COMPRIMIDO MEDICAMENTOS GENÉRICOS,Comprimido,180,570,870,480,810,480,0,0,60,0,0,0,0,0,0,34,38,114,01,175,63,96,163,63,96,0,0,12,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642121,AZITROMICINA. 500MG COMPRIMIDO MEDICAMENTOS GENÉRICOS,Comprimido,326,285,270,311,270,311,0,0,0,0,0,0,0,0,0,685,91,581,05,529,2,634,06,529,2,634,06,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642132,BEZAFIBRATO 200MG COMPRIMIDO MEDICAMENTOS GENÉRICOS,Comprimido,240,200,180,220,180,220,0,0,0,0,0,0,0,0,0,295,1,242,29,213,7,266,51,213,7,266,51,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642139,BISOPROLOL (FUMARATO) 1,25MG COMPRIMIDO REVESTIDO MEDICAMENTOS GENÉRICOS,Comprimido,210,120,0,90,0,90,0,0,0,0,0,0,0,0,0,52,5,30,0,22,5,0,22,5,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642144,BROMETO DE PINAVERIO 100MG COMPRIMIDO MEDICAMENTOS SIMILARES,Comprimido,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,627,42,627,42,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642152,BUTILBROMETO DE ESCOPOLAMINA 10MG DRAGEA MEDICAMENTOS DE REFERÊNCIA,Dragea,550,650,1100,1000,1100,1000,0,0,0,0,0,0,0,0,0,469,49,533,09,883,75,820,15,883,75,820,15,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,641374,EXTRATOS FLORAIS 200ML FRASCO 200ML MEDICAMENTOS DE REFERÊNCIA,Frasco,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,65,57,65,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,641509,ACIDO ACETILSALICILICO  100MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,90,60,0,30,0,30,0,0,0,0,0,0,0,0,0,56,2,37,47,0,18,73,0,18,73,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,641679,ACIDO ACETILSALICILICO 100MG COMP REV. DUPLA CAMADA MEDICAMENTOS DE REFERÊNCIA_1,Comprimido,90,0,0,90,0,90,0,0,0,0,0,0,0,0,0,27,14,0,0,27,14,0,27,14,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,641683,ACIDO FOLICO 5MG COMPRIMIDOS MEDICAMENTOS DE REFERÊNCIA,Comprimido,654,617,833,870,810,870,0,0,23,0,0,0,0,0,0,591,36,576,15,797,19,812,4,775,71,812,4,0,0,21,48,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,641695,METILSULFATO DE NEOSTIGMINA 0,5MG/ML AMPOLA 1ML MEDICAMENTOS SIMILARES,Ampola,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,39,15,39,15,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,641697,SACCHAROMYCES CEREVISIAE 1,3/ 1,6 FRASCO 400 GOTAS MEDICAMENTOS DE REFERÊNCIA,Frasco,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,185,53,121,83,58,13,121,83,58,13,121,83,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,641730,APIXABANA 2,5MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,570,810,820,580,660,580,0,0,160,0,0,0,0,0,0,2162,41,3071,29,3108,07,2199,19,2501,4,2199,19,0,0,606,67,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,641726,ANASTROZOL 1MG COMPRIMIDO MEDICAMENTOS GENÉRICOS,Comprimido,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642118,AXETIL CEFUROXIMA 500MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,14,40,90,64,90,64,0,0,0,0,0,0,0,0,0,241,4,625,78,1385,64,1001,26,1385,64,1001,26,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642126,BENFOTIAMINA 150MG DRAGEA MEDICAMENTOS DE REFERÊNCIA,Dragea,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,131,46,131,46,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642127,BENZOATO DE ALOGLIPTINA 25MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA 1,Comprimido,60,0,0,60,0,60,0,0,0,0,0,0,0,0,0,237,43,0,0,237,43,0,237,43,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642166,INSULINA DEGLUDECA 100 UI/ML SERINGA PREENCHIDA MEDICAMENTOS DE REFERÊNCIA,Seringa,2,3,3,2,3,2,0,0,0,0,0,0,0,0,0,336,57,518,38,527,4,345,59,527,4,345,59,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642115,ATORVASTATINA CALCICA.. 10MG COMPRIMIDO MEDICAMENTOS GENÉRICOS,Comprimido,570,510,360,420,330,420,0,0,30,0,0,0,0,0,0,129,22,104,62,61,55,86,15,55,4,86,15,0,0,6,15,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642116,ATORVASTATINA CALCICA 20MG COMPRIMIDO MEDICAMENTOS GENÉRICOS,Comprimido,62,122,210,150,210,150,0,0,0,0,0,0,0,0,0,19,11,40,8,71,86,50,17,71,86,50,17,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642117,AVENA SATIVA D1,PASSIFLORA ALATA D1,VALERIANA OFFICINALIS D1 80 COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,240,240,160,160,160,160,0,0,0,0,0,0,0,0,0,286,97,278,86,177,79,185,9,177,79,185,9,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642124,BACLOFENO 10MG COMRPIMIDO MEDICAMENTOS GENÉRICOS,Comprimido,10770,12231,11941,10480,11480,10480,0,0,281,0,180,0,0,0,0,1856,1,1777,59,1444,6,1523,11,1377,6,1523,11,0,0,40,84,0,26,16,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642137,BIPERIDENO (CLORIDRATO DE) 2MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,240,560,720,400,720,400,0,0,0,0,0,0,0,0,0,122,65,298,53,389,12,213,24,389,12,213,24,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642140,BISOPROLOL 10MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,150,0,0,150,0,0,0,0,0,150,0,0,0,0,0,377,91,0,0,377,91,0,0,0,0,0,377,91,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642143,BROMAZEPAM 3MG COMPRIMIDO MEDICAMENTOS GENÉRICOS,Comprimido,30,60,30,0,30,0,0,0,0,0,0,0,0,0,0,4,88,8,78,3,9,0,3,9,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642146,BROMIDRATO DE CITALOPRAM 20MG COMPRIMIDO MEDICAMENTOS GENÉRICOS,Comprimido,174,120,120,174,120,174,0,0,0,0,0,0,0,0,0,165,45,78,8,27,6,114,25,27,6,114,25,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642160,CALCIO, VITAMINA K, VITAMINA D 250MG+ 45MCG + 5MCG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,150,120,0,30,0,30,0,0,0,0,0,0,0,0,0,463,26,370,61,0,92,65,0,92,65,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642167,CARBAMAZEPINA 200MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,120,200,200,120,160,120,0,0,40,0,0,0,0,0,0,121,1,235,74,256,08,141,44,208,93,141,44,0,0,47,15,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642175,CARBONATO DE CALCIO+COLECALCIFEROL 500MG+400UI COMPRIMIDO REVESTIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,180,240,360,300,360,300,0,0,0,0,0,0,0,0,0,417,6,455,2,606,6,569,606,6,569,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642181,CARVEDILOL. 3,125MG COMPRIMIDO MEDICAMENTOS GENÉRICOS,Comprimido,450,480,300,270,300,270,0,0,0,0,0,0,0,0,0,36,08,38,45,24,21,63,24,21,63,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642188,CEFALEXINA. 500MG COMPRIMIDO MEDICAMENTOS GENÉRICOS,Comprimido,130,62,32,100,32,100,0,0,0,0,0,0,0,0,0,97,61,44,34,18,24,71,51,18,24,71,51,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642196,CICLOBENZAPRINA (CLORIDRATO) 10MG COMPRIMIDO REVESTIDO MEDICAMENTOS GENÉRICOS,Comprimido,270,240,180,210,180,210,0,0,0,0,0,0,0,0,0,95,14,78,47,52,68,67,52,68,67,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642199,CILOSTAZOL 50MG  COMPRIMIDO MEDICAMENTOS GENÉRICOS,Comprimido,120,150,180,150,180,150,0,0,0,0,0,0,0,0,0,44,53,66,62,88,71,66,62,88,71,66,62,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642208,CITIDINA + URIDINA + HIDROXOCOBALAMINA 2,5MG + 1,5MG + 1MG CAPSULA MEDICAMENTOS DE REFERÊNCIA,Capsula,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,429,21,429,21,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642215,CLOBAZAM. 10MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,930,820,860,970,860,970,0,0,0,0,0,0,0,0,0,601,44,522,2,538,49,617,73,538,49,617,73,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642217,CLONAZEPAM 2MG COMPRIMIDO MEDICAMENTOS GENÉRICOS,Comprimido,390,300,300,390,300,390,0,0,0,0,0,0,0,0,0,34,44,26,71,27,34,73,27,34,73,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642218,CLONAZEPAM 0,5MG COMPRIMIDO MEDICAMENTOS GENÉRICOS,Comprimido,60,210,330,180,330,180,0,0,0,0,0,0,0,0,0,4,79,16,73,26,28,14,34,26,28,14,34,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642219,CLONIDINA 0,100MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,120,0,0,120,0,120,0,0,0,0,0,0,0,0,0,36,86,0,0,36,86,0,36,86,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642220,CLOPIDOGREL  75MG COMPRIMIDO MEDICAMENTOS GENÉRICOS,Comprimido,374,330,450,494,450,494,0,0,0,0,0,0,0,0,0,208,72,155,68,180,233,04,180,233,04,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642224,CLOPIDOGREL HIDROGENOSSULFATO 75MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,112,84,0,28,0,28,0,0,0,0,0,0,0,0,0,1179,53,884,65,0,294,88,0,294,88,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642229,CLORIDRATO DE AMIODARONA 100MG COMPRIMIDO REVESTIDO MEDICAMENTOS SIMILARES,Comprimido,300,600,480,180,120,180,0,0,330,0,30,0,0,0,0,175,27,377,19,315,07,113,15,88,76,113,15,0,0,207,45,0,18,86,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642233,CLORIDRATO DE CICLOBENZAPRINA 10MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,150,320,310,140,250,140,0,0,60,0,0,0,0,0,0,251,17,568,3,565,76,248,63,459,2,248,63,0,0,106,56,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642236,CLORIDRATO DE CLONIDINA 0,150MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,150,210,180,120,180,120,0,0,0,0,0,0,0,0,0,61,12,79,02,63,06,45,16,63,06,45,16,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642239,CLORIDRATO DE DOXICICLINA 100MG COMPRIMIDO MEDICAMENTOS GENÉRICOS,Comprimido,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,36,86,36,86,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642243,CLORIDRATO DE FENAZOPIRIDINA 100MG DRAGEA MEDICAMENTOS DE REFERÊNCIA,Dragea,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,98,15,98,15,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642245,CLORIDRATO DE IVABRADINA 5MG COMPRIMIDO REVESTIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,224,224,0,0,0,0,0,0,0,0,0,0,0,0,0,535,14,535,14,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642246,CLORIDRATO DE METADONA. 5MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,540,380,460,620,460,620,0,0,0,0,0,0,0,0,0,437,91,319,07,401,76,520,6,401,76,520,6,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642256,AMIODARONA 200MG COMPRIMIDOS REVESTIDOS MEDICAMENTOS DE REFERÊNCIA,Comprimido,112,122,90,80,90,80,0,0,0,0,0,0,0,0,0,138,25,158,51,124,2,103,94,124,2,103,94,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642262,CLORIDRATO DE TRAZODONA 150MG COMPRIMIDOS MEDICAMENTOS DE REFERÊNCIA,Comprimido,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,125,53,125,53,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642268,CLORODRATO DE PIOGLITAZONA 30MG COMPRIMIDO MEDICAMENTOS GENÉRICOS,Comprimido,120,45,0,75,0,75,0,0,0,0,0,0,0,0,0,124,81,46,8,0,78,01,0,78,01,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642269,CLORPROMAZINA (CLORIDRATO) 100MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642270,CLORPROMAZINA 25MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,40,60,80,60,80,60,0,0,0,0,0,0,0,0,0,15,63,20,96,26,28,20,95,26,28,20,95,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642276,COENZIMA Q-10 100MG  CAPSULA MEDICAMENTOS MANIPULADOS,Capsula,364,168,112,308,112,308,0,0,0,0,0,0,0,0,0,1029,35,432,48,196,792,87,196,792,87,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642278,COENZIMA Q-10 400MG CAPSULAS MEDICAMENTOS MANIPULADOS,Capsula,14,14,98,98,98,98,0,0,0,0,0,0,0,0,0,103,37,106,02,744,8,742,15,744,8,742,15,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642280,COLAGENO  NÃO HIDROLISADO TIPO 2 40MG CAPSULAS MEDICAMENTOS DE REFERÊNCIA,Capsula,60,60,60,60,60,60,0,0,0,0,0,0,0,0,0,98,18,101,46,104,74,101,46,104,74,101,46,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642282,COLECALCIFEROL. 50000UI COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,40,12,0,28,0,28,0,0,0,0,0,0,0,0,0,664,62,199,39,0,465,23,0,465,23,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642283,COLECALCIFEROL (VITAMINA D3)  1.000 U.I. CAPSULA MEDICAMENTOS DE REFERÊNCIA,Capsula,150,210,240,180,240,180,0,0,0,0,0,0,0,0,0,188,82,265,54,304,32,227,6,304,32,227,6,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642285,COLECALCIFEROL (VITAMINA D3) 7.000 U.I. CAPSULAS MOLES MEDICAMENTOS DE REFERÊNCIA,Capsula,90,0,0,90,0,90,0,0,0,0,0,0,0,0,0,445,7,0,0,445,7,0,445,7,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642289,COMPLEXO B POLIVITAMINICO DRAGEA MEDICAMENTOS DE REFERÊNCIA,Dragea,600,700,700,600,700,600,0,0,0,0,0,0,0,0,0,236,87,267,01,259,228,86,259,228,86,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642295,AMITRIPTILINA (CLORIDRATO DE) 25MG COMPRIMIDO MEDICAMENTOS GENÉRICOS,Comprimido,660,900,780,540,750,540,0,0,30,0,0,0,0,0,0,48,8,59,87,47,35,93,45,35,93,0,0,2,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642298,DESLORATADINA 5MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,60,30,0,30,0,30,0,0,0,0,0,0,0,0,0,207,53,103,76,0,103,77,0,103,77,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642302,DESOGESTREL 75MCG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,33,88,32,91,31,93,32,9,31,93,32,9,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,634937,SULFATO DE MAGNESIO 650MG FLACONETE MEDICAMENTOS MANIPULADOS,Flaconete,0,0,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,722,722,722,722,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,635809,METILCOBALAMINA 250MCG/ML FRASCO 70ML MEDICAMENTOS MANIPULADOS,Frasco,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,82,0,0,82,0,82,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,636881,CLORETO DE POTASSIO 10% AMPOLA 10ML MEDICAMENTOS SIMILARES,Ampola,405,405,0,0,0,0,0,0,0,0,0,0,0,0,0,126,66,126,66,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642702,TROMETAMOL CETOROLACO 10MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,42,23,42,23,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642703,QUETIAPINA (FUMARATO DE) 100MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0,2307,28,2307,28,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642705,TRIEXIFENIDIL (CLORIDRATO DE) 2MG COMPRIMIDO MEDICAMENTOS GENÉRICOS,Comprimido,570,540,870,900,870,900,0,0,0,0,0,0,0,0,0,206,59,188,07,294,93,313,45,294,93,313,45,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642708,RAMIPRIL 5MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,160,32,160,32,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642720,TOPIRAMATO. 50MG COMPRIMIDO MEDICAMENTOS GENÉRICOS,Comprimido,1380,1200,1020,1200,900,1200,0,0,120,0,0,0,0,0,0,329,77,279,04,228,3,279,03,200,4,279,03,0,0,27,9,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642724,RIVOTRIL SUBLINGUAL 0,25 MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA,Comprimido,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,642730,SECNIDAZOL 1000MG COMPRIMIDO MEDICAMENTOS GENÉRICOS,Comprimido,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,8,74,0,0,8,74,0,8,74,0,0,0,0,0,0,0,0,0
